"user_sn","prac_sn","date","during_time","score_rate","binary_res","items_ans_time","indicator_name","subject_name"
"23250","50967209","2024-02-16 21:37:51","7","100","1@XX@1@XX@","3252@XX@3813@XX@","能理解「單位分數」的意涵。","數學108"
"8634","50968442","2024-02-16 22:19:30","12","0","0@XX@0@XX@","8608@XX@2953@XX@","能理解「單位分數」的意涵。","數學108"
"8634","50968462","2024-02-16 22:20:42","6","100","1@XX@1@XX@","2524@XX@2995@XX@","能理解「單位分數」的意涵。","數學108"
"8634","50968840","2024-02-16 22:35:27","9","0","0@XX@0@XX@","6077@XX@3226@XX@","能用分數表示整數相除的概念。","數學108"
"8634","50968846","2024-02-16 22:35:52","8","100","1@XX@1@XX@","3983@XX@3253@XX@","能用分數表示整數相除的概念。","數學108"
"46696","50971407","2024-02-17 08:05:08","6","100","1@XX@1@XX@","2102@XX@3402@XX@","能用分數表示整數相除的概念。","數學108"
"221236","50971633","2024-02-17 08:08:06","18","50","0@XX@1@XX@","6096@XX@11386@XX@","能理解「單位分數」的意涵。","數學108"
"13328","50971657","2024-02-17 08:08:22","22","50","0@XX@1@XX@","12775@XX@9414@XX@","能理解「單位分數」的意涵。","數學108"
"221236","50971673","2024-02-17 08:08:57","6","100","1@XX@1@XX@","3074@XX@2749@XX@","能理解「單位分數」的意涵。","數學108"
"13328","50971676","2024-02-17 08:08:53","11","100","1@XX@1@XX@","4473@XX@5845@XX@","能理解「單位分數」的意涵。","數學108"
"250399","50971743","2024-02-17 08:09:24","35","50","0@XX@1@XX@","24355@XX@11058@XX@","能理解「單位分數」的意涵。","數學108"
"221236","50971750","2024-02-17 08:09:15","50","50","1@XX@0@XX@","25418@XX@24561@XX@","能用分數表示整數相除的概念。","數學108"
"221236","50971781","2024-02-17 08:10:16","6","100","1@XX@1@XX@","2755@XX@2894@XX@","能用分數表示整數相除的概念。","數學108"
"250399","50971784","2024-02-17 08:10:16","7","100","1@XX@1@XX@","2986@XX@3970@XX@","能理解「單位分數」的意涵。","數學108"
"307570","50971822","2024-02-17 08:10:32","26","0","0@XX@0@XX@","22995@XX@2727@XX@","能用分數表示整數相除的概念。","數學108"
"307570","50971845","2024-02-17 08:11:06","5","100","1@XX@1@XX@","2522@XX@2924@XX@","能用分數表示整數相除的概念。","數學108"
"108139","50972006","2024-02-17 08:12:46","18","50","0@XX@1@XX@","12038@XX@6087@XX@","能理解「單位分數」的意涵。","數學108"
"108139","50972030","2024-02-17 08:13:13","4","100","1@XX@1@XX@","2794@XX@1905@XX@","能理解「單位分數」的意涵。","數學108"
"42415","50972170","2024-02-17 08:13:55","46","50","0@XX@1@XX@","43365@XX@2464@XX@","能理解「單位分數」的意涵。","數學108"
"20034","50973089","2024-02-17 08:22:38","14","100","1@XX@1@XX@","9709@XX@3966@XX@","能理解「單位分數」的意涵。","數學108"
"13328","50973273","2024-02-17 08:24:09","16","100","1@XX@1@XX@","7024@XX@9128@XX@","能用分數表示整數相除的概念。","數學108"
"62947","50973369","2024-02-17 08:22:16","183","100","1@XX@1@XX@","165065@XX@17234@XX@","能理解「單位分數」的意涵。","數學108"
"286321","50973420","2024-02-17 08:25:37","9","0","0@XX@0@XX@","5718@XX@3756@XX@","能用分數表示整數相除的概念。","數學108"
"250399","50973434","2024-02-17 08:23:22","154","0","0@XX@0@XX@","23469@XX@101962@XX@52522@XX@","能用分數表示整數相除的概念。","數學108"
"250399","50973463","2024-02-17 08:26:05","8","100","1@XX@1@XX@","5506@XX@2859@XX@","能用分數表示整數相除的概念。","數學108"
"286321","50973487","2024-02-17 08:25:56","25","50","0@XX@1@XX@","2449@XX@22721@XX@","能理解「單位分數」的意涵。","數學108"
"108139","50973675","2024-02-17 08:27:31","31","50","1@XX@0@XX@","17524@XX@12485@XX@","能用分數表示整數相除的概念。","數學108"
"108139","50973695","2024-02-17 08:28:08","6","100","1@XX@1@XX@","3597@XX@2860@XX@","能用分數表示整數相除的概念。","數學108"
"42415","50973818","2024-02-17 08:28:54","29","50","1@XX@0@XX@","9678@XX@25757@XX@3374@XX@","能用分數表示整數相除的概念。","數學108"
"212767","50974210","2024-02-17 08:33:31","5","50","1@XX@0@XX@","2539@XX@2397@XX@","能用分數表示整數相除的概念。","數學108"
"212767","50974287","2024-02-17 08:33:53","23","50","0@XX@1@XX@","11902@XX@10870@XX@","能理解「單位分數」的意涵。","數學108"
"62947","50974594","2024-02-17 08:37:29","38","0","0@XX@0@XX@","17267@XX@20714@XX@","能用分數表示整數相除的概念。","數學108"
"20034","50974843","2024-02-17 08:41:54","44","50","1@XX@0@XX@","21662@XX@21817@XX@","能用分數表示整數相除的概念。","數學108"
"62947","50975750","2024-02-17 09:01:23","8","100","1@XX@1@XX@","5658@XX@2811@XX@","能理解「單位分數」的意涵。","數學108"
"272527","50985166","2024-02-17 12:32:05","19","50","0@XX@1@XX@","7072@XX@11876@XX@","能理解「單位分數」的意涵。","數學108"
"272527","50985183","2024-02-17 12:32:56","5","100","1@XX@1@XX@","2943@XX@2504@XX@","能理解「單位分數」的意涵。","數學108"
"272527","50985412","2024-02-17 12:37:36","24","100","1@XX@1@XX@","14128@XX@9769@XX@","能用分數表示整數相除的概念。","數學108"
"122299","50986191","2024-02-17 12:48:47","6","0","0@XX@0@XX@","3840@XX@1927@XX@","能用分數表示整數相除的概念。","數學108"
"122299","50986520","2024-02-17 12:52:40","11","50","0@XX@1@XX@","2163@XX@8415@XX@","能理解「單位分數」的意涵。","數學108"
"11303","50986776","2024-02-17 12:50:47","316","50","0@XX@1@XX@","307448@XX@9489@XX@","能理解「單位分數」的意涵。","數學108"
"11303","50987324","2024-02-17 13:01:44","30","50","1@XX@0@XX@","17792@XX@12868@XX@","能用分數表示整數相除的概念。","數學108"
"23250","51057563","2024-02-20 07:37:00","26","50","0@XX@1@XX@","23406@XX@2982@XX@","能理解帶分數乘以帶分數的意義。","數學108"
"23250","51057570","2024-02-20 07:37:36","5","100","1@XX@1@XX@","2588@XX@2256@XX@","能理解帶分數乘以帶分數的意義。","數學108"
"23250","51057580","2024-02-20 07:37:57","5","100","1@XX@1@XX@","2458@XX@2130@XX@","能理解帶分數乘以帶分數的意義。","數學108"
"42415","51057595","2024-02-20 07:38:25","6","100","1@XX@1@XX@","3898@XX@2662@XX@","能理解真分數乘以真分數的意義。","數學108"
"307570","51057607","2024-02-20 07:38:42","26","100","1@XX@1@XX@","19287@XX@6333@XX@","能理解真分數乘以真分數的意義。","數學108"
"46696","51057631","2024-02-20 07:39:49","9","50","1@XX@0@XX@","3362@XX@6272@XX@","能理解真分數乘以真分數的意義。","數學108"
"212767","51057644","2024-02-20 07:40:15","3","50","0@XX@1@XX@","1864@XX@1686@XX@","能理解真分數乘以真分數的意義。","數學108"
"23250","51057650","2024-02-20 07:40:06","17","100","1@XX@1@XX@","11187@XX@6364@XX@","能理解真分數乘以真分數的意義。","數學108"
"212767","51057661","2024-02-20 07:40:35","4","50","0@XX@1@XX@","2455@XX@1536@XX@","能理解假分數乘以假分數的意義。","數學108"
"23250","51057669","2024-02-20 07:40:32","14","100","1@XX@1@XX@","8565@XX@5267@XX@","能理解假分數乘以假分數的意義。","數學108"
"62947","51057693","2024-02-20 07:40:48","32","100","1@XX@1@XX@","23529@XX@8627@XX@","能理解真分數乘以真分數的意義。","數學108"
"20034","51057698","2024-02-20 07:38:26","186","100","1@XX@1@XX@","34040@XX@109614@XX@147727@XX@39004@XX@","能理解真分數乘以真分數的意義。","數學108"
"108139","51057736","2024-02-20 07:42:22","17","50","1@XX@0@XX@","11002@XX@5999@XX@","能理解真分數乘以真分數的意義。","數學108"
"108139","51057742","2024-02-20 07:42:42","7","100","1@XX@1@XX@","3435@XX@3522@XX@","能理解真分數乘以真分數的意義。","數學108"
"212767","51057745","2024-02-20 07:43:06","4","0","0@XX@0@XX@","2836@XX@1908@XX@","能理解帶分數乘以帶分數的意義。","數學108"
"122299","51057772","2024-02-20 07:42:29","97","0","0@XX@0@XX@","54776@XX@41746@XX@","能理解真分數乘以真分數的意義。","數學108"
"62947","51057789","2024-02-20 07:44:41","12","100","1@XX@1@XX@","6711@XX@5118@XX@","能理解假分數乘以假分數的意義。","數學108"
"42415","51057806","2024-02-20 07:44:52","23","50","0@XX@1@XX@","16905@XX@5525@XX@","能理解假分數乘以假分數的意義。","數學108"
"106735","51057876","2024-02-20 07:46:35","21","100","1@XX@1@XX@","14749@XX@7104@XX@","能理解真分數乘以真分數的意義。","數學108"
"286321","51057882","2024-02-20 07:46:58","4","100","1@XX@1@XX@","1762@XX@1888@XX@2298@XX@","能理解真分數乘以真分數的意義。","數學108"
"286321","51057920","2024-02-20 07:47:37","7","100","1@XX@1@XX@","3896@XX@3302@XX@","能理解假分數乘以假分數的意義。","數學108"
"286321","51057930","2024-02-20 07:47:57","6","50","1@XX@0@XX@","2441@XX@2644@XX@","能理解帶分數乘以帶分數的意義。","數學108"
"46696","51057986","2024-02-20 07:48:20","65","100","1@XX@1@XX@","62207@XX@2728@XX@","能理解假分數乘以假分數的意義。","數學108"
"20034","51057996","2024-02-20 07:44:22","318","100","1@XX@1@XX@","9009@XX@64865@XX@302402@XX@15475@XX@","能理解假分數乘以假分數的意義。","數學108"
"46696","51057997","2024-02-20 07:49:34","7","0","0@XX@0@XX@","4816@XX@2108@XX@","能理解帶分數乘以帶分數的意義。","數學108"
"250399","51058003","2024-02-20 07:48:53","52","50","0@XX@1@XX@","46781@XX@4506@XX@","能理解真分數乘以真分數的意義。","數學108"
"122299","51058020","2024-02-20 07:49:59","8","0","0@XX@0@XX@","3987@XX@4128@XX@","能理解假分數乘以假分數的意義。","數學108"
"250399","51058034","2024-02-20 07:50:19","6","50","1@XX@0@XX@","2667@XX@3620@XX@","能理解真分數乘以真分數的意義。","數學108"
"250399","51058044","2024-02-20 07:50:34","6","100","1@XX@1@XX@","3308@XX@2870@XX@","能理解真分數乘以真分數的意義。","數學108"
"108139","51058066","2024-02-20 07:50:53","16","100","1@XX@1@XX@","8895@XX@7280@XX@","能理解假分數乘以假分數的意義。","數學108"
"42415","51058113","2024-02-20 07:52:02","28","50","1@XX@0@XX@","3027@XX@21143@XX@6501@XX@","能理解帶分數乘以帶分數的意義。","數學108"
"13328","51058115","2024-02-20 07:52:14","18","100","1@XX@1@XX@","13335@XX@4925@XX@","能理解真分數乘以真分數的意義。","數學108"
"13328","51058135","2024-02-20 07:52:41","12","100","1@XX@1@XX@","6144@XX@5587@XX@","能理解假分數乘以假分數的意義。","數學108"
"13328","51058149","2024-02-20 07:53:02","14","0","0@XX@0@XX@","9140@XX@4192@XX@","能理解帶分數乘以帶分數的意義。","數學108"
"13328","51058180","2024-02-20 07:53:39","16","0","0@XX@0@XX@","13365@XX@2761@XX@","能理解帶分數乘以帶分數的意義。","數學108"
"13328","51058192","2024-02-20 07:54:05","6","100","1@XX@1@XX@","2846@XX@3312@XX@","能理解帶分數乘以帶分數的意義。","數學108"
"250399","51058308","2024-02-20 07:55:44","50","100","1@XX@1@XX@","38185@XX@10881@XX@","能理解假分數乘以假分數的意義。","數學108"
"20034","51058385","2024-02-20 07:57:31","24","0","0@XX@0@XX@","20229@XX@3140@XX@","能理解帶分數乘以帶分數的意義。","數學108"
"11303","51058426","2024-02-20 07:58:30","5","50","0@XX@1@XX@","2555@XX@2626@XX@","能理解真分數乘以真分數的意義。","數學108"
"20034","51058462","2024-02-20 07:58:48","14","0","0@XX@0@XX@","3481@XX@10226@XX@","能理解帶分數乘以帶分數的意義。","數學108"
"11303","51058463","2024-02-20 07:58:51","11","100","1@XX@1@XX@","7295@XX@4033@XX@","能理解假分數乘以假分數的意義。","數學108"
"11303","51058477","2024-02-20 07:59:11","4","50","1@XX@0@XX@","2034@XX@2044@XX@","能理解帶分數乘以帶分數的意義。","數學108"
"221236","51058499","2024-02-20 07:59:05","25","100","1@XX@1@XX@","15031@XX@9635@XX@","能理解真分數乘以真分數的意義。","數學108"
"307570","51058500","2024-02-20 07:58:07","83","0","0@XX@0@XX@","18415@XX@28315@XX@13340@XX@","能理解假分數乘以假分數的意義。","數學108"
"221236","51058511","2024-02-20 07:59:34","7","100","1@XX@1@XX@","2737@XX@4816@XX@","能理解真分數乘以真分數的意義。","數學108"
"221236","51058519","2024-02-20 07:59:47","5","100","1@XX@1@XX@","2559@XX@2491@XX@","能理解真分數乘以真分數的意義。","數學108"
"307570","51058520","2024-02-20 07:59:45","7","100","1@XX@1@XX@","3818@XX@3420@XX@","能理解假分數乘以假分數的意義。","數學108"
"250399","51058529","2024-02-20 07:59:33","27","0","0@XX@0@XX@","22676@XX@4305@XX@","能理解帶分數乘以帶分數的意義。","數學108"
"250399","51058552","2024-02-20 08:00:11","7","100","1@XX@1@XX@","2708@XX@4146@XX@","能理解帶分數乘以帶分數的意義。","數學108"
"221236","51058554","2024-02-20 08:00:01","18","100","1@XX@1@XX@","11329@XX@6936@XX@","能理解假分數乘以假分數的意義。","數學108"
"307570","51058565","2024-02-20 08:00:11","13","0","0@XX@0@XX@","9324@XX@2930@XX@","能理解帶分數乘以帶分數的意義。","數學108"
"221236","51058578","2024-02-20 08:00:25","10","100","1@XX@1@XX@","4618@XX@5661@XX@","能理解假分數乘以假分數的意義。","數學108"
"307570","51058585","2024-02-20 08:00:33","8","100","1@XX@1@XX@","4722@XX@3025@XX@","能理解帶分數乘以帶分數的意義。","數學108"
"221236","51058594","2024-02-20 08:00:40","5","100","1@XX@1@XX@","2658@XX@2740@XX@","能理解假分數乘以假分數的意義。","數學108"
"221236","51058814","2024-02-20 08:00:55","177","50","1@XX@0@XX@","104363@XX@72634@XX@","能理解帶分數乘以帶分數的意義。","數學108"
"122299","51058820","2024-02-20 08:02:17","99","0","0@XX@0@XX@","85550@XX@13430@XX@","能理解假分數乘以假分數的意義。","數學108"
"106735","51058887","2024-02-20 08:04:25","12","100","1@XX@1@XX@","6795@XX@5209@XX@","能理解假分數乘以假分數的意義。","數學108"
"106735","51058922","2024-02-20 08:04:48","8","0","0@XX@0@XX@","4469@XX@3645@XX@","能理解帶分數乘以帶分數的意義。","數學108"
"108139","51058943","2024-02-20 08:02:53","133","100","1@XX@1@XX@","93079@XX@39960@XX@","能理解帶分數乘以帶分數的意義。","數學108"
"122299","51058948","2024-02-20 08:04:38","32","0","0@XX@0@XX@","17225@XX@15048@XX@","能理解帶分數乘以帶分數的意義。","數學108"
"272527","51059974","2024-02-20 08:12:52","36","100","1@XX@1@XX@","21287@XX@14247@XX@","能理解真分數乘以真分數的意義。","數學108"
"62947","51061611","2024-02-20 08:25:48","6","0","0@XX@0@XX@","2907@XX@2937@XX@","能理解帶分數乘以帶分數的意義。","數學108"
"272527","51063119","2024-02-20 08:36:50","12","50","0@XX@1@XX@","9214@XX@2806@XX@","能理解帶分數乘以帶分數的意義。","數學108"
"272527","51063147","2024-02-20 08:37:12","13","100","1@XX@1@XX@","7471@XX@5836@XX@","能理解假分數乘以假分數的意義。","數學108"
"203770","51077671","2024-02-20 13:01:53","64","50","0@XX@1@XX@","56556@XX@7762@XX@","能理解整數乘以分數的意義。","數學"
"221236","51086954","2024-02-20 15:27:18","28","50","0@XX@1@XX@","25943@XX@2426@XX@","能理解分數乘法的意涵，並解決生活中相關問題。","數學108"
"221236","51086974","2024-02-20 15:27:54","6","100","1@XX@1@XX@","3120@XX@2629@XX@","能理解分數乘法的意涵，並解決生活中相關問題。","數學108"
"23250","51087125","2024-02-20 15:28:33","50","50","1@XX@0@XX@","47556@XX@3149@XX@","能理解分數乘法的意涵，並解決生活中相關問題。","數學108"
"23250","51087142","2024-02-20 15:29:31","5","100","1@XX@1@XX@","2826@XX@2308@XX@","能理解分數乘法的意涵，並解決生活中相關問題。","數學108"
"20034","51087168","2024-02-20 15:29:46","12","0","0@XX@0@XX@","8687@XX@3233@XX@","能理解分數乘法的意涵，並解決生活中相關問題。","數學108"
"23250","51087189","2024-02-20 15:29:54","22","0","0@XX@0@XX@","19566@XX@2424@XX@","了解分數乘法中，被乘數、乘數和積的關係。","數學108"
"23250","51087200","2024-02-20 15:30:23","4","100","1@XX@1@XX@","2012@XX@2334@XX@","了解分數乘法中，被乘數、乘數和積的關係。","數學108"
"62947","51087382","2024-02-20 15:32:31","16","50","0@XX@1@XX@","11671@XX@4648@XX@","能理解分數乘法的意涵，並解決生活中相關問題。","數學108"
"250399","51087393","2024-02-20 15:32:46","8","0","0@XX@0@XX@","6858@XX@1912@XX@","能理解分數乘法的意涵，並解決生活中相關問題。","數學108"
"250399","51087439","2024-02-20 15:32:59","32","50","1@XX@0@XX@","2944@XX@29377@XX@","能理解分數乘法的意涵，並解決生活中相關問題。","數學108"
"250399","51087452","2024-02-20 15:33:39","5","100","1@XX@1@XX@","2204@XX@2114@XX@","能理解分數乘法的意涵，並解決生活中相關問題。","數學108"
"42415","51087469","2024-02-20 15:33:38","20","100","1@XX@1@XX@","10020@XX@9585@XX@","能理解分數乘法的意涵，並解決生活中相關問題。","數學108"
"221236","51087476","2024-02-20 15:33:55","7","100","1@XX@1@XX@","4562@XX@2899@XX@","了解分數乘法中，被乘數、乘數和積的關係。","數學108"
"122299","51087495","2024-02-20 15:34:09","10","100","1@XX@1@XX@","7875@XX@2553@XX@","能理解分數乘法的意涵，並解決生活中相關問題。","數學108"
"221236","51087504","2024-02-20 15:34:09","15","100","1@XX@1@XX@","3265@XX@12343@XX@","了解分數乘法中，被乘數、乘數和積的關係。","數學108"
"286321","51087521","2024-02-20 15:34:33","4","50","0@XX@1@XX@","1779@XX@1741@XX@","能理解分數乘法的意涵，並解決生活中相關問題。","數學108"
