"exam_sn","review_sn","question_sn","question_timestamp","binary_res","finish_time","ans_time"
"25704565","101369703","1186","39","1","2024-01-22 08:45:59","468"
"25704627","101369703","1187","95","1","2024-01-22 08:50:03","468"
"25704655","101369703","1188","164","1","2024-01-22 08:52:13","468"
"25704683","101369703","1189","211","1","2024-01-22 08:53:30","468"
"25704853","101375726","1198","70","0","2024-01-22 09:01:53","359"
"25704903","101375726","1198","70","1","2024-01-22 09:04:14","359"
"25704923","101375726","1200","79","0","2024-01-22 09:05:06","359"
"25704979","101375726","1201","165","1","2024-01-22 09:07:44","359"
"25705117","101382843","1170","56","1","2024-01-22 09:14:43","525"
"25705166","101382843","1170","56","1","2024-01-22 09:16:30","525"
"25705219","101382843","1171","93","1","2024-01-22 09:18:29","525"
"25705280","101386040","8216","100","1","2024-01-22 09:20:37","9"
"25705306","101382843","1171","93","1","2024-01-22 09:22:03","525"
"25705314","101382843","1172","107","1","2024-01-22 09:22:35","525"
"25705335","101382843","1173","121","1","2024-01-22 09:23:22","525"
"25705541","101391511","8215","198","1","2024-01-22 09:33:07","3"
"25715984","101632770","8215","198","0","2024-01-23 09:12:12","2"
"25716004","101630918","10154","216","1","2024-01-23 09:13:11","11"
"25718899","101705827","8216","100","0","2024-01-23 10:55:41","7"
"25719138","101709452","8215","198","0","2024-01-23 11:03:05","42"
"25724485","101815974","10154","216","1","2024-01-23 16:49:15","3"
"25724604","101817977","8215","198","1","2024-01-23 17:01:20","5"
"25735383","102064081","1198","70","1","2024-01-24 19:05:06","9"
"25735428","102066133","1200","79","0","2024-01-24 19:13:58","171"
"25735439","102066133","1201","165","1","2024-01-24 19:15:41","171"
"25735451","102066601","1170","56","1","2024-01-24 19:18:49","89"
"25735455","102066601","1171","93","1","2024-01-24 19:19:33","89"
"25735460","102066601","1172","107","1","2024-01-24 19:19:54","89"
"25735463","102066601","1173","121","1","2024-01-24 19:20:13","89"
"25736108","102070058","1201","165","0","2024-01-24 20:37:59","110"
"25743810","102263255","1198","70","1","2024-01-25 15:07:35","1019"
"25743864","102263255","1200","79","1","2024-01-25 15:12:44","1019"
"25743922","102263255","1201","165","1","2024-01-25 15:18:27","1019"
"25743976","102263255","1201","165","1","2024-01-25 15:24:21","1019"
"25743996","102267023","1189","211","1","2024-01-25 15:26:46","7"
"25747074","102330968","1182","32","1","2024-01-25 23:18:17","310"
"25747079","102330968","1183","72","1","2024-01-25 23:19:50","310"
"25747084","102330968","1184","139","1","2024-01-25 23:22:12","310"
"25747087","102330968","1185","171","1","2024-01-25 23:23:23","310"
"25747090","102331178","1182","32","1","2024-01-25 23:25:22","171"
"25747093","102331178","1183","72","1","2024-01-25 23:26:10","171"
"25747094","102331178","1184","139","1","2024-01-25 23:27:22","171"
"25747097","102331178","1185","171","1","2024-01-25 23:28:04","171"
"25747100","102331310","1186","39","1","2024-01-25 23:30:18","2"
"25747242","102334576","8216","100","1","2024-01-26 07:45:08","8"
"25751700","102439143","1187","95","1","2024-01-26 11:55:29","185"
"25751715","102439143","1188","164","1","2024-01-26 11:57:27","185"
"25751722","102439143","1189","211","1","2024-01-26 11:58:25","185"
"25751742","102442144","1198","70","1","2024-01-26 12:02:44","287"
"25751754","102442144","1200","79","1","2024-01-26 12:04:09","287"
"25751777","102442144","1201","165","1","2024-01-26 12:07:21","287"
"25755726","102526590","10154","216","0","2024-01-27 08:06:31","4"
"25755732","102526777","10153","200","0","2024-01-27 08:16:02","2"
"25759932","102614055","10154","216","0","2024-01-28 09:01:04","3"
"25759940","102614353","10153","200","1","2024-01-28 09:08:00","5"
"25767324","102758310","1198","70","1","2024-01-29 12:02:30","30"
"25767325","102758310","1200","79","1","2024-01-29 12:02:47","30"
"25772949","102859777","8215","198","1","2024-01-30 09:19:17","11"
"25781011","103005506","8216","100","1","2024-01-31 08:56:01","37"
"25803647","103439948","8216","100","1","2024-02-03 15:43:07","17"
"25803698","103440956","8215","198","0","2024-02-03 15:53:02","11"
"25803739","103441785","10154","216","0","2024-02-03 16:01:40","89"
"25806718","103491460","1170","56","1","2024-02-04 12:30:32","372"
"25806721","103491460","1171","93","1","2024-02-04 12:31:48","372"
"25806722","103491460","1172","107","1","2024-02-04 12:32:13","372"
"25806738","103491460","1173","121","1","2024-02-04 12:36:35","372"
"25822403","103740704","10153","200","1","2024-02-06 18:08:26","3"
"25822461","103742428","10154","216","1","2024-02-06 18:24:31","5"
"25845120","104145864","8215","198","1","2024-02-13 00:53:16","6"
"25845127","104146003","10154","216","0","2024-02-13 01:01:17","16"
"25846377","104165059","10154","216","1","2024-02-13 11:47:14","9"
"25848205","104195182","8216","100","0","2024-02-13 16:04:35","35"
"25848677","104202355","10153","200","0","2024-02-13 17:04:51","7"
"25856657","104331995","1198","70","1","2024-02-14 17:01:40","6"
"25856664","104332192","1186","39","1","2024-02-14 17:02:39","210"
"25856680","104332192","1187","95","1","2024-02-14 17:03:47","210"
"25856693","104332192","1188","164","1","2024-02-14 17:05:08","210"
"25856704","104332192","1189","211","1","2024-02-14 17:06:02","210"
"25863279","104439215","1170","56","1","2024-02-15 11:42:45","1458"
"25863300","104439215","1171","93","1","2024-02-15 11:44:20","1458"
"25863307","104439215","1172","107","1","2024-02-15 11:44:46","1458"
"25863313","104439215","1173","121","1","2024-02-15 11:45:16","1458"
"25878506","104674501","1201","165","1","2024-02-16 10:20:10","58"
"25878524","104674758","1200","79","1","2024-02-16 10:23:12","159"
"25878528","104674758","1198","70","1","2024-02-16 10:23:34","159"
"25878529","104674758","1200","79","1","2024-02-16 10:23:44","159"
"25878542","104674758","1201","165","1","2024-02-16 10:24:47","159"
"25882120","104741619","1170","56","0","2024-02-16 15:37:26","446"
"25882134","104741619","1170","56","1","2024-02-16 15:38:42","446"
"25882146","104741619","1171","93","1","2024-02-16 15:39:33","446"
"25882173","104741619","1171","93","1","2024-02-16 15:41:08","446"
"25882181","104741619","1172","107","1","2024-02-16 15:41:29","446"
"25882204","104741619","1173","121","1","2024-02-16 15:42:34","446"
"25882247","104744930","1182","32","1","2024-02-16 15:45:27","262"
"25882285","104744930","1183","72","1","2024-02-16 15:47:37","262"
"25882304","104744930","1184","139","1","2024-02-16 15:48:52","262"
"25882316","104744930","1185","171","1","2024-02-16 15:49:38","262"
"25882363","104746418","1186","39","1","2024-02-16 15:52:49","365"
"25882377","104746418","1187","95","1","2024-02-16 15:54:16","365"
"25882386","104746418","1187","95","1","2024-02-16 15:55:17","365"
"25882394","104746418","1188","164","1","2024-02-16 15:56:31","365"
"25882401","104746418","1189","211","1","2024-02-16 15:57:26","365"
"25882417","104747537","1198","70","1","2024-02-16 16:01:00","234"
"25882419","104747537","1200","79","1","2024-02-16 16:01:40","234"
"25882424","104747537","1201","165","1","2024-02-16 16:03:36","234"
"25913251","105244200","981","81","1","2024-02-19 19:04:56","445"
"25913270","105244200","982","212","1","2024-02-19 19:09:09","445"
"25913278","105244200","983","237","1","2024-02-19 19:09:57","445"
"25913289","105244200","984","328","1","2024-02-19 19:12:08","445"
"25913301","105245235","985","78","1","2024-02-19 19:15:14","494"
"25913309","105245235","986","141","1","2024-02-19 19:17:55","494"
"25913322","105245235","987","236","1","2024-02-19 19:20:18","494"
"25913333","105245235","988","349","1","2024-02-19 19:23:14","494"
"25913371","105246411","993","47","1","2024-02-19 19:30:16","278"
"25913378","105246411","994","132","1","2024-02-19 19:31:50","278"
"25913384","105246411","995","187","1","2024-02-19 19:33:18","278"
"25913395","105246411","996","262","1","2024-02-19 19:34:46","278"
"25913415","105247367","997","58","1","2024-02-19 19:38:48","438"
"25913432","105247367","2547","170","1","2024-02-19 19:41:19","438"
"25913441","105247367","999","239","1","2024-02-19 19:42:55","438"
"25913450","105247367","1000","303","1","2024-02-19 19:44:53","438"
"25913454","105247367","998","326","1","2024-02-19 19:45:37","438"
"25913510","105248939","1001","29","1","2024-02-19 19:54:01","628"
"25913519","105248939","1002","109","1","2024-02-19 19:55:33","628"
"25913544","105248939","1003","297","1","2024-02-19 19:59:30","628"
"25913576","105248939","1004","475","1","2024-02-19 20:03:41","628"
"25913581","105249865","981","81","1","2024-02-19 20:04:37","394"
"25913592","105250231","1005","32","1","2024-02-19 20:05:58","335"
"25913608","105250231","1006","125","1","2024-02-19 20:07:46","335"
"25913610","105249865","982","212","1","2024-02-19 20:08:00","394"
"25913613","105250231","1008","148","1","2024-02-19 20:08:17","335"
"25913616","105249865","983","237","1","2024-02-19 20:08:37","394"
"25913642","105249865","984","328","1","2024-02-19 20:11:06","394"
"25913644","105250231","1007","226","1","2024-02-19 20:11:10","335"
"25913662","105251147","985","78","1","2024-02-19 20:13:27","827"
"25913726","105251147","985","78","1","2024-02-19 20:21:20","827"
"25913739","105252392","981","81","1","2024-02-19 20:22:26","457"
"25913746","105251147","986","141","1","2024-02-19 20:22:57","827"
"25913762","105251147","987","236","1","2024-02-19 20:25:05","827"
"25913765","105252392","982","212","1","2024-02-19 20:25:32","457"
"25913777","105252392","983","237","1","2024-02-19 20:26:43","457"
"25913779","105251147","988","349","1","2024-02-19 20:27:11","827"
"25913798","105252392","984","328","1","2024-02-19 20:29:58","457"
"25913810","105254013","985","78","1","2024-02-19 20:32:27","6"
"25914096","105259513","993","47","1","2024-02-19 21:15:56","164"
"25914111","105259513","994","132","1","2024-02-19 21:17:32","164"
"25914121","105259513","995","187","0","2024-02-19 21:18:34","164"
"25914730","105270971","981","81","1","2024-02-20 06:32:33","791"
"25914739","105270971","982","212","1","2024-02-20 06:40:36","791"
"25914741","105270971","983","237","1","2024-02-20 06:41:14","791"
"25914747","105270971","984","328","1","2024-02-20 06:45:25","791"
"25914748","105271058","985","78","0","2024-02-20 06:48:07","1047"
"25914751","105271058","986","141","0","2024-02-20 06:49:53","1047"
"25914755","105271058","985","78","0","2024-02-20 06:50:53","1047"
"25914757","105271058","985","78","1","2024-02-20 06:51:24","1047"
"25914760","105271058","985","78","1","2024-02-20 06:56:46","1047"
"25914762","105271058","986","141","1","2024-02-20 06:58:10","1047"
"25914767","105271058","987","236","0","2024-02-20 07:00:31","1047"
"25914770","105271058","987","236","1","2024-02-20 07:02:12","1047"
"25914775","105271058","988","349","1","2024-02-20 07:05:20","1047"
"25914839","105272491","981","81","1","2024-02-20 07:34:48","589"
"25914848","105272520","981","81","1","2024-02-20 07:35:34","480"
"25914880","105272491","982","212","1","2024-02-20 07:39:03","589"
"25914890","105272491","983","237","0","2024-02-20 07:39:34","589"
"25914892","105272520","982","212","1","2024-02-20 07:39:46","480"
"25914895","105272491","983","237","1","2024-02-20 07:40:08","589"
"25914901","105272520","983","237","1","2024-02-20 07:40:40","480"
"25914937","105273339","981","81","1","2024-02-20 07:42:50","609"
"25914945","105272520","984","328","1","2024-02-20 07:43:23","480"
"25914946","105273152","981","81","1","2024-02-20 07:43:36","341"
"25914964","105272491","984","328","1","2024-02-20 07:44:32","589"
"25914981","105273152","981","81","1","2024-02-20 07:45:22","341"
"25915009","105273339","982","212","1","2024-02-20 07:47:28","609"
"25915019","105273339","983","237","0","2024-02-20 07:48:01","609"
"25915020","105273152","982","212","0","2024-02-20 07:48:03","341"
"25915022","105274241","985","78","1","2024-02-20 07:48:14","1304"
"25915031","105273339","983","237","1","2024-02-20 07:48:48","609"
"25915038","105273152","983","237","1","2024-02-20 07:49:03","341"
"25915076","105274016","985","78","1","2024-02-20 07:50:45","2042"
"25915080","105274151","981","81","1","2024-02-20 07:50:59","2122"
"25915087","105274406","981","81","1","2024-02-20 07:51:07","533"
"25915134","105273339","984","328","1","2024-02-20 07:52:42","609"
"25915149","105274241","985","78","1","2024-02-20 07:53:09","1304"
"25915179","105275551","981","81","1","2024-02-20 07:54:35","527"
"25915181","105275678","981","81","1","2024-02-20 07:54:39","997"
"25915186","105274406","982","212","1","2024-02-20 07:54:52","533"
"25915205","105274406","983","237","1","2024-02-20 07:55:36","533"
"25915222","105276154","995","187","1","2024-02-20 07:56:05","92"
"25915234","105276419","1001","29","1","2024-02-20 07:56:40","814"
"25915237","105276305","981","81","1","2024-02-20 07:56:59","440"
"25915246","105276154","996","262","1","2024-02-20 07:57:34","92"
"25915249","105276319","981","81","1","2024-02-20 07:57:36","479"
"25915251","105276439","981","81","1","2024-02-20 07:57:40","783"
"25915259","105274241","986","141","1","2024-02-20 07:57:56","1304"
"25915260","105275551","982","212","1","2024-02-20 07:57:56","527"
"25915265","105272642","985","78","1","2024-02-20 07:58:15","939"
"25915266","105276419","1002","109","1","2024-02-20 07:58:21","814"
"25915270","105275551","983","237","1","2024-02-20 07:58:38","527"
"25915279","105274406","984","328","1","2024-02-20 07:58:55","533"
"25915280","105274588","981","81","1","2024-02-20 07:59:06","956"
"25915283","105275678","982","212","0","2024-02-20 07:59:14","997"
"25915285","105276835","985","78","0","2024-02-20 07:59:18","410"
"25915288","105276921","981","81","1","2024-02-20 07:59:27","526"
"25915291","105274406","984","328","1","2024-02-20 07:59:32","533"
"25915302","105275678","983","237","1","2024-02-20 08:00:11","997"
"25915309","105276305","982","212","1","2024-02-20 08:00:28","440"
"25915312","105276835","986","141","1","2024-02-20 08:00:38","410"
"25915313","105274588","981","81","1","2024-02-20 08:00:50","956"
"25915315","105276319","982","212","1","2024-02-20 08:00:52","479"
"25915317","105274241","987","236","1","2024-02-20 08:01:08","1304"
"25915319","105276305","983","237","1","2024-02-20 08:01:19","440"
"25915327","105276319","983","237","1","2024-02-20 08:01:48","479"
"25915345","105276835","987","236","0","2024-02-20 08:02:41","410"
"25915352","105272642","985","78","1","2024-02-20 08:02:51","939"
"25915353","105276319","982","212","1","2024-02-20 08:02:52","479"
"25915355","105275551","984","328","1","2024-02-20 08:02:55","527"
"25915365","105278500","985","78","1","2024-02-20 08:03:17","303"
"25915371","105276305","984","328","1","2024-02-20 08:03:24","440"
"25915373","105276319","983","237","1","2024-02-20 08:03:27","479"
"25915380","105276439","982","212","1","2024-02-20 08:03:44","783"
"25915382","105276921","982","212","1","2024-02-20 08:03:56","526"
"25915386","105276305","984","328","1","2024-02-20 08:04:08","440"
"25915392","105278500","986","141","1","2024-02-20 08:04:32","303"
"25915397","105276921","983","237","0","2024-02-20 08:04:36","526"
"25915405","105278925","981","81","1","2024-02-20 08:04:50","584"
"25915408","105274241","987","236","1","2024-02-20 08:05:00","1304"
