"user_sn","sn","game_grade","game_semester","unit_id","answer_problem_num","is_correct","game_time","last_modified","unit_name"
"209884","7002","1","1","1","111011003_008","1","4961","1715830960297","10以內的數"
"183190","7003","1","1","6","111062006_015","1","26250","1715830956507","認識形狀"
"75997","7004","3","1","4","131042009_007","1","2599","1715830955515","認識圓和角"
"270670","7005","1","1","1","111011006_035","1","10232","1715830954370","10以內的數"
"209884","7006","1","1","1","111012004_022","1","46577","1715830954272","10以內的數"
"6802","7007","3","1","9","131092034_022","1","5344","1715830953044","時間：年月日時分秒運算"
"75997","7008","3","1","4","131042014_015","1","13094","1715830951472","認識圓和角"
"106132","7009","1","1","5","111051005_007","1","34938","1715830949957","10以內的加減"
"6802","7010","3","1","9","131093001_032","0","10959","1715830946560","時間：年月日時分秒運算"
"270670","7011","1","1","1","111011003_012","1","18245","1715830943072","10以內的數"
"42229","7012","1","1","1","111011012_024","0","5122","1715830942714","10以內的數"
"82762","7013","1","1","1","111011010_022","1","8082","1715830939512","10以內的數"
"75997","7014","3","1","4","131042010_032","1","26297","1715830937308","認識圓和角"
"4561","7015","3","1","3","131032139_036","0","70927","1715830929614","四位數的加減"
"42229","7016","1","1","1","111011006_025","1","17700","1715830929307","10以內的數"
"175582","7017","1","1","2","111023001_040","0","1906","1715830925432","比較物品的長短"
"82762","7018","1","1","1","111011019_038","1","6722","1715830924740","10以內的數"
"270670","7019","1","1","1","111011002_022","1","5665","1715830923752","10以內的數"
"175582","7020","1","1","2","111022001_023","1","409","1715830923071","比較物品的長短"
"175582","7021","1","1","2","111021003_038","0","1490","1715830922328","比較物品的長短"
"189454","7022","1","1","2","111021002_005","1","66921","1715830921731","比較物品的長短"
"175582","7023","1","1","2","111021001_015","0","447","1715830920448","比較物品的長短"
"175582","7024","1","1","2","111021002_027","0","381","1715830919584","比較物品的長短"
"175582","7025","1","1","2","111021003_028","0","415","1715830918775","比較物品的長短"
"175582","7026","1","1","2","111021002_007","0","379","1715830917879","比較物品的長短"
"270670","7027","1","1","1","111011005_011","1","4464","1715830917321","10以內的數"
"175582","7028","1","1","2","111021001_037","0","1243","1715830917144","比較物品的長短"
"82762","7029","1","1","1","111012003_024","0","25266","1715830916161","10以內的數"
"175582","7030","1","1","2","111021003_036","0","531","1715830915487","比較物品的長短"
"175582","7031","1","1","2","111022001_030","0","1195","1715830914561","比較物品的長短"
"106132","7032","1","1","5","111051022_002","1","10046","1715830913796","10以內的加減"
"175582","7033","1","1","2","111021001_015","0","4255","1715830912369","比較物品的長短"
"270670","7034","1","1","1","111011015_031","1","7251","1715830912024","10以內的數"
"75997","7035","3","1","4","131042009_031","1","3366","1715830909825","認識圓和角"
"175582","7036","1","1","2","111021001_035","0","417","1715830907112","比較物品的長短"
"209884","7037","1","1","1","111012001_022","0","16171","1715830906428","10以內的數"
"175582","7038","1","1","2","111022002_021","1","442","1715830906297","比較物品的長短"
"175582","7039","1","1","2","111021002_023","1","351","1715830905471","比較物品的長短"
"175582","7040","1","1","2","111021002_006","1","1640","1715830904624","比較物品的長短"
"270670","7041","1","1","1","111011008_002","1","12804","1715830903320","10以內的數"
"75997","7042","3","1","4","131042020_038","0","8261","1715830902565","認識圓和角"
"175582","7043","1","1","2","111021003_037","1","846","1715830902441","比較物品的長短"
"183190","7044","1","1","6","111061003_034","1","25070","1715830901602","認識形狀"
"175582","7045","1","1","2","111021001_020","0","356","1715830901114","比較物品的長短"
"175582","7046","1","1","2","111022001_007","0","441","1715830900250","比較物品的長短"
"175582","7047","1","1","2","111022002_028","0","436","1715830899271","比較物品的長短"
"175582","7048","1","1","2","111021001_017","0","418","1715830898410","比較物品的長短"
"175582","7049","1","1","2","111021003_010","1","425","1715830897567","比較物品的長短"
"175582","7050","1","1","2","111022001_023","1","489","1715830896456","比較物品的長短"
"175582","7051","1","1","2","111021001_032","0","426","1715830895384","比較物品的長短"
"2697","7052","4","2","5","142052007_033","1","53305","1715830894949","體積：立方公分"
"175582","7053","1","1","2","111021001_013","0","425","1715830894272","比較物品的長短"
"175582","7054","1","1","2","111021001_026","0","547","1715830893240","比較物品的長短"
"75997","7055","3","1","4","131041004_032","1","4582","1715830892800","認識圓和角"
"175582","7056","1","1","2","111022001_036","0","415","1715830892191","比較物品的長短"
"175582","7057","1","1","2","111022001_027","0","521","1715830891271","比較物品的長短"
"175582","7058","1","1","2","111023001_005","1","334","1715830890151","比較物品的長短"
"82762","7059","1","1","1","111011004_010","1","6122","1715830890002","10以內的數"
"270670","7060","1","1","1","111011003_023","1","8388","1715830889521","10以內的數"
"175582","7061","1","1","2","111021002_008","0","346","1715830889279","比較物品的長短"
"175582","7062","1","1","2","111021002_039","0","723","1715830888255","比較物品的長短"
"209884","7063","1","1","1","111012001_030","1","13893","1715830888201","10以內的數"
"75997","7064","3","1","4","131041001_034","1","10238","1715830887367","認識圓和角"
"175582","7065","1","1","2","111021003_011","0","409","1715830886334","比較物品的長短"
"175582","7066","1","1","2","111021002_037","0","409","1715830885391","比較物品的長短"
"175582","7067","1","1","2","111021003_008","0","394","1715830884489","比較物品的長短"
"175582","7068","1","1","2","111023001_014","1","474","1715830883536","比較物品的長短"
"106132","7069","4","1","1","141013009_028","1","12996","1715830883189","一億以內的數"
"175582","7070","1","1","2","111023001_010","0","319","1715830882593","比較物品的長短"
"82762","7071","1","1","1","111011018_016","1","11241","1715830882489","10以內的數"
"175582","7072","1","1","2","111022001_019","0","359","1715830881592","比較物品的長短"
"175582","7073","1","1","2","111021003_028","0","392","1715830880529","比較物品的長短"
"270670","7074","1","1","1","111011012_028","1","4646","1715830879736","10以內的數"
"175582","7075","1","1","2","111021002_005","0","823","1715830879463","比較物品的長短"
"175582","7076","1","1","2","111021001_017","0","342","1715830878153","比較物品的長短"
"175582","7077","1","1","2","111021002_036","0","495","1715830877359","比較物品的長短"
"175582","7078","1","1","2","111022002_027","0","8161","1715830876294","比較物品的長短"
"75997","7079","3","1","4","131042013_002","1","16886","1715830875377","認識圓和角"
"183190","7080","1","1","6","111062006_024","1","15636","1715830875274","認識形狀"
"270670","7081","1","1","1","111011020_037","1","5809","1715830874345","10以內的數"
"209884","7082","1","1","1","111011012_028","1","6554","1715830873641","10以內的數"
"106132","7083","4","1","1","141012007_026","1","8229","1715830867952","一億以內的數"
"82762","7084","1","1","1","111012001_032","0","11655","1715830867945","10以內的數"
"175582","7085","1","1","2","111023001_002","0","380","1715830867696","比較物品的長短"
"270670","7086","1","1","1","111011015_018","1","10674","1715830867561","10以內的數"
"175582","7087","1","1","2","111021003_019","0","399","1715830866903","比較物品的長短"
"175582","7088","1","1","2","111022001_029","0","462","1715830866049","比較物品的長短"
"209884","7089","1","1","1","111011010_032","1","4727","1715830866025","10以內的數"
"175582","7090","1","1","2","111022001_007","0","473","1715830865112","比較物品的長短"
"175582","7091","1","1","2","111021002_011","0","488","1715830864175","比較物品的長短"
"175582","7092","1","1","2","111021002_024","1","454","1715830863239","比較物品的長短"
"175582","7093","1","1","2","111023001_015","0","592","1715830862353","比較物品的長短"
"80380","7094","1","1","1","111011009_030","0","43390","1715830861960","10以內的數"
"175582","7095","1","1","2","111021002_020","0","737","1715830861361","比較物品的長短"
"209884","7096","1","1","1","111011003_002","1","7881","1715830860617","10以內的數"
"175582","7097","1","1","2","111022002_020","0","410","1715830858680","比較物品的長短"
"106132","7098","4","1","1","141012044_008","0","2848","1715830858094","一億以內的數"
"175582","7099","1","1","2","111021003_012","1","8195","1715830857530","比較物品的長短"
"4561","7100","3","1","3","131033047_029","1","26987","1715830855582","四位數的加減"
"270670","7101","1","1","1","111011005_004","1","8684","1715830855135","10以內的數"
"82762","7102","1","1","1","111011019_037","1","12088","1715830854187","10以內的數"
"189454","7103","1","1","2","111023001_016","1","31046","1715830852833","比較物品的長短"
"209884","7104","1","1","1","111011019_013","1","5114","1715830851744","10以內的數"
"75997","7105","3","1","4","131042010_038","1","10781","1715830849968","認識圓和角"
"175582","7106","1","1","2","111021002_026","0","392","1715830848807","比較物品的長短"
"175582","7107","1","1","2","111021001_019","0","441","1715830848016","比較物品的長短"
"175582","7108","1","1","2","111022002_038","0","571","1715830847200","比較物品的長短"
"175582","7109","1","1","2","111023001_002","0","420","1715830846187","比較物品的長短"
"270670","7110","1","1","1","111012005_032","1","44868","1715830845640","10以內的數"
"209884","7111","1","1","1","111011019_004","1","6033","1715830845593","10以內的數"
"175582","7112","1","1","2","111021002_016","0","363","1715830845279","比較物品的長短"
"175582","7113","1","1","2","111023001_012","1","593","1715830844344","比較物品的長短"
"175582","7114","1","1","2","111022001_040","0","528","1715830843291","比較物品的長短"
"175582","7115","1","1","2","111021003_026","0","483","1715830842280","比較物品的長短"
"175582","7116","1","1","2","111022001_024","0","430","1715830841281","比較物品的長短"
"82762","7117","1","1","1","111011020_021","1","7030","1715830840595","10以內的數"
"2697","7118","4","2","5","142051002_009","1","21561","1715830840430","體積：立方公分"
"175582","7119","1","1","2","111021002_027","0","584","1715830840128","比較物品的長短"
"106132","7120","1","1","3","111031014_011","0","26255","1715830839478","排順序、比多少"
"175582","7121","1","1","2","111022001_017","0","370","1715830838945","比較物品的長短"
"209884","7122","1","1","1","111012005_033","1","19391","1715830838835","10以內的數"
"175582","7123","1","1","2","111022002_033","1","781","1715830837899","比較物品的長短"
"75997","7124","3","1","4","131042007_037","1","3522","1715830837841","認識圓和角"
