"user_sn","review_sn","indicator_name","subject_name","video_name","video_len","start_timestamp","start_time","end_timestamp","end_time","finish_rate"
"223594","100264206","[同5-s-07-S02]能理解正方體體積計算公式。","數學","video:5-n-20-S02","261.666","0.00","2024-01-16 08:07:55","261.67","2024-01-16 08:17:26","100"
"38614","100264328","認識立方公尺，知道1立方公尺＝1000000立方公分。","數學","video:5-n-19-S01","141.28","0.00","2024-01-16 08:08:24","141.29","2024-01-16 08:16:44","100"
"15995","100264449","認識立方公尺，知道1立方公尺＝1000000立方公分。","數學","video:5-n-19-S01","141.28","0.00","2024-01-16 08:08:54","141.29","2024-01-16 08:18:20","100"
"106042","100264977","[同5-s-07-S02]能理解正方體體積計算公式。","數學","video:5-n-20-S02","261.666","0.00","2024-01-16 08:11:04","56.82","2024-01-16 08:12:16","22"
"49363","100265178","[同5-s-07-S02]能理解正方體體積計算公式。","數學","video:5-n-20-S02","261.666","0.00","2024-01-16 08:11:56","261.67","2024-01-16 08:24:07","100"
"106042","100265506","[同5-s-07-S02]能理解正方體體積計算公式。","數學","video:5-n-20-S02","261.666","0.00","2024-01-16 08:13:11","261.67","2024-01-16 08:22:46","100"
"223594","100266937","[同5-s-07-S02]能理解正方體體積計算公式。","數學","video:5-n-20-S02","261.666","0.00","2024-01-16 08:18:01","261.67","2024-01-16 08:21:44","100"
"15995","100267109","[同5-s-07-S01]能理解長方體體積計算公式。","數學","video:5-n-20-S01","200.133","174.86","2024-01-16 08:18:35","200.13","2024-01-16 08:19:51","100"
"15995","100267689","[同5-s-07-S02]能理解正方體體積計算公式。","數學","video:5-n-20-S02","261.666","0.00","2024-01-16 08:20:35","169.00","2024-01-16 08:28:30","65"
"49363","100268920","[同5-s-07-S05]能計算簡單長方體和正方體複合形體的體積。","數學","video:5-n-20-S05","224.607","0.00","2024-01-16 08:24:20","100.05","2024-01-16 08:31:11","45"
"223594","100269054","[同5-s-07-S05]能計算簡單長方體和正方體複合形體的體積。","數學","video:5-n-20-S05","224.607","0.00","2024-01-16 08:24:46","224.61","2024-01-16 08:29:36","100"
"106042","100269072","認識立方公尺，知道1立方公尺＝1000000立方公分。","數學","video:5-n-19-S01","141.28","0.00","2024-01-16 08:24:50","141.29","2024-01-16 08:31:53","100"
"54952","100269239","認識立方公尺，知道1立方公尺＝1000000立方公分。","數學","video:5-n-19-S01","141.28","0.00","2024-01-16 08:25:20","141.29","2024-01-16 08:35:23","100"
"269746","100438637","[同5-s-07-S01]能理解長方體體積計算公式。","數學","video:5-n-20-S01","200.133","0.00","2024-01-16 15:22:40","200.13","2024-01-16 15:30:03","100"
"54952","100438743","[同5-s-07-S05]能計算簡單長方體和正方體複合形體的體積。","數學","video:5-n-20-S05","224.607","89.48","2024-01-16 15:23:04","224.61","2024-01-16 15:29:35","100"
"223594","100438836","認識立方公尺，知道1立方公尺＝1000000立方公分。","數學","video:5-n-19-S01","141.28","0.00","2024-01-16 15:23:21","141.29","2024-01-16 15:34:02","100"
"49363","100438974","[同5-s-07-S05]能計算簡單長方體和正方體複合形體的體積。","數學","video:5-n-20-S05","224.607","100.05","2024-01-16 15:23:45","224.61","2024-01-16 15:26:30","100"
"246112","100439146","[同5-s-07-S01]能理解長方體體積計算公式。","數學","video:5-n-20-S01","200.133","0.00","2024-01-16 15:24:19","31.72","2024-01-16 15:27:14","16"
"313897","100439231","認識立方公尺，知道1立方公尺＝1000000立方公分。","數學","video:5-n-19-S01","141.28","0.00","2024-01-16 15:24:32","141.29","2024-01-16 15:31:09","100"
"162052","100439473","[同5-s-07-S02]能理解正方體體積計算公式。","數學","video:5-n-20-S02","261.666","0.00","2024-01-16 15:25:17","261.67","2024-01-16 15:34:26","100"
"246112","100440282","[同5-s-07-S01]能理解長方體體積計算公式。","數學","video:5-n-20-S01","200.133","0.00","2024-01-16 15:27:50","33.50","2024-01-16 15:28:54","17"
"49363","100440519","認識立方公尺，知道1立方公尺＝1000000立方公分。","數學","video:5-n-19-S01","141.28","0.00","2024-01-16 15:28:36","95.79","2024-01-16 15:32:05","68"
"122416","100440646","[同5-s-07-S02]能理解正方體體積計算公式。","數學","video:5-n-20-S02","261.666","0.00","2024-01-16 15:29:02","261.67","2024-01-16 15:44:33","100"
"246112","100440654","[同5-s-07-S01]能理解長方體體積計算公式。","數學","video:5-n-20-S01","200.133","33.50","2024-01-16 15:29:04","200.13","2024-01-16 15:34:59","100"
"269746","100440954","[同5-s-07-S01]能理解長方體體積計算公式。","數學","video:5-n-20-S01","200.133","0.00","2024-01-16 15:30:05","125.71","2024-01-16 15:32:15","63"
"269746","100441740","[同5-s-07-S01]能理解長方體體積計算公式。","數學","video:5-n-20-S01","200.133","125.71","2024-01-16 15:32:30","200.13","2024-01-16 15:32:58","100"
"269746","100441947","[同5-s-07-S01]能理解長方體體積計算公式。","數學","video:5-n-20-S01","200.133","0.00","2024-01-16 15:33:06","200.13","2024-01-16 15:36:55","100"
"313897","100442007","[同5-s-07-S02]能理解正方體體積計算公式。","數學","video:5-n-20-S02","261.666","0.00","2024-01-16 15:33:15","261.67","2024-01-16 15:40:34","100"
"288079","100442397","[同5-s-07-S02]能理解正方體體積計算公式。","數學","video:5-n-20-S02","261.666","0.00","2024-01-16 15:34:24","261.67","2024-01-16 15:39:30","100"
"162052","100442431","[同5-s-07-S02]能理解正方體體積計算公式。","數學","video:5-n-20-S02","261.666","0.00","2024-01-16 15:34:30","261.67","2024-01-16 15:38:35","100"
"246112","100442900","[同5-s-07-S01]能理解長方體體積計算公式。","數學","video:5-n-20-S01","200.133","0.00","2024-01-16 15:35:42","200.13","2024-01-16 15:36:22","100"
"246112","100443201","[同5-s-07-S01]能理解長方體體積計算公式。","數學","video:5-n-20-S01","200.133","0.00","2024-01-16 15:36:24","200.13","2024-01-16 15:36:35","100"
"269746","100443669","[同5-s-07-S02]能理解正方體體積計算公式。","數學","video:5-n-20-S02","261.666","0.00","2024-01-16 15:37:35","261.67","2024-01-16 15:51:26","100"
"246112","100443863","[同5-s-07-S01]能理解長方體體積計算公式。","數學","video:5-n-20-S01","200.133","0.00","2024-01-16 15:38:04","3.87","2024-01-16 15:38:16","2"
"246112","100444286","[同5-s-07-S02]能理解正方體體積計算公式。","數學","video:5-n-20-S02","261.666","0.00","2024-01-16 15:39:12","38.72","2024-01-16 15:40:17","15"
"288079","100444430","[同5-s-07-S02]能理解正方體體積計算公式。","數學","video:5-n-20-S02","261.666","0.00","2024-01-16 15:39:33","58.52","2024-01-16 15:48:00","22"
"313897","100444883","[同5-s-07-S02]能理解正方體體積計算公式。","數學","video:5-n-20-S02","261.666","0.00","2024-01-16 15:40:41","0.00","2024-01-16 15:43:17","0"
"246112","100444919","[同5-s-07-S02]能理解正方體體積計算公式。","數學","video:5-n-20-S02","261.666","0.00","2024-01-16 15:40:46","261.67","2024-01-16 15:50:15","100"
"162052","100444947","認識立方公尺，知道1立方公尺＝1000000立方公分。","數學","video:5-n-19-S01","141.28","0.00","2024-01-16 15:40:50","141.29","2024-01-16 15:48:57","100"
"313897","100446373","[同5-s-07-S05]能計算簡單長方體和正方體複合形體的體積。","數學","video:5-n-20-S05","224.607","0.00","2024-01-16 15:44:34","224.61","2024-01-16 15:51:11","100"
"122416","100447936","認識立方公尺，知道1立方公尺＝1000000立方公分。","數學","video:5-n-19-S01","141.28","0.00","2024-01-16 15:48:35","141.29","2024-01-16 15:53:21","100"
"288079","100448069","認識立方公尺，知道1立方公尺＝1000000立方公分。","數學","video:5-n-19-S01","141.28","0.00","2024-01-16 15:48:59","119.29","2024-01-16 15:55:50","84"
"246112","100448553","[同5-s-07-S02]能理解正方體體積計算公式。","數學","video:5-n-20-S02","261.666","0.00","2024-01-16 15:50:18","0.01","2024-01-16 15:55:47","0"
"269746","100448938","[同5-s-07-S02]能理解正方體體積計算公式。","數學","video:5-n-20-S02","261.666","0.00","2024-01-16 15:51:29","95.00","2024-01-16 15:53:23","36"
"162052","100449457","認識立方公尺，知道1立方公尺＝1000000立方公分。","數學","video:5-n-19-S01","141.28","0.00","2024-01-16 15:53:39","85.64","2024-01-16 15:54:02","61"
"246112","100450076","[同5-s-07-S05]能計算簡單長方體和正方體複合形體的體積。","數學","video:5-n-20-S05","224.607","0.00","2024-01-16 15:56:26","5.69","2024-01-16 15:56:46","3"
"112627","100462701","認識立方公尺，知道1立方公尺＝1000000立方公分。","數學","video:5-n-19-S01","141.28","0.00","2024-01-16 17:42:29","91.23","2024-01-16 17:44:54","65"
"112627","100463187","[同5-s-07-S02]能理解正方體體積計算公式。","數學","video:5-n-20-S02","261.666","0.00","2024-01-16 17:47:30","172.02","2024-01-16 20:08:00","66"
"269746","100464953","[同5-s-07-S05]能計算簡單長方體和正方體複合形體的體積。","數學","video:5-n-20-S05","224.607","0.00","2024-01-16 18:12:58","224.58","2024-01-16 18:25:01","100"
"269746","100466023","[同5-s-07-S02]能理解正方體體積計算公式。","數學","video:5-n-20-S02","261.666","95.00","2024-01-16 18:25:17","261.64","2024-01-16 18:29:17","100"
"269746","100466518","[同5-s-07-S01]能理解長方體體積計算公式。","數學","video:5-n-20-S01","200.133","0.00","2024-01-16 18:31:02","200.12","2024-01-16 18:31:13","100"
"269746","100466543","[同5-s-07-S02]能理解正方體體積計算公式。","數學","video:5-n-20-S02","261.666","0.00","2024-01-16 18:31:22","261.64","2024-01-16 18:31:31","100"
"269746","100466567","[同5-s-07-S05]能計算簡單長方體和正方體複合形體的體積。","數學","video:5-n-20-S05","224.607","0.00","2024-01-16 18:31:39","224.58","2024-01-16 18:31:44","100"
"269746","100466782","認識立方公尺，知道1立方公尺＝1000000立方公分。","數學","video:5-n-19-S01","141.28","0.00","2024-01-16 18:34:01","109.22","2024-01-16 18:40:24","77"
"269746","100467418","認識立方公尺，知道1立方公尺＝1000000立方公分。","數學","video:5-n-19-S01","141.28","109.22","2024-01-16 18:41:05","141.28","2024-01-16 18:42:33","100"
"269746","100467626","能做立方公尺與立方公分之間的單位化聚。","數學","video:5-n-19-S02","287.44","0.00","2024-01-16 18:42:47","287.42","2024-01-16 18:48:02","100"
"46696","100479841","四季星空會有所不同","自然108","INc-Ⅲ-14-03","598.932","0.00","2024-01-16 20:04:11","531.42","2024-01-16 20:13:54","89"
"112627","100481432","認識立方公尺，知道1立方公尺＝1000000立方公分。","數學","video:5-n-19-S01","141.28","0.00","2024-01-16 20:12:55","126.89","2024-01-16 20:20:12","90"
"46696","100481723","四季星空會有所不同","自然108","INc-Ⅲ-14-03","598.932","531.42","2024-01-16 20:14:04","598.73","2024-01-16 20:15:15","100"
"46696","100482148","透過星星確認方位","自然108","INc-Ⅲ-14-04","518.464","0.00","2024-01-16 20:15:43","518.44","2024-01-16 20:36:39","100"
"112627","100483204","認識立方公尺，知道1立方公尺＝1000000立方公分。","數學","video:5-n-19-S01","141.28","124.91","2024-01-16 20:20:53","141.28","2024-01-16 20:23:59","100"
"112627","100483835","認識立方公尺，知道1立方公尺＝1000000立方公分。","數學","video:5-n-19-S01","141.28","0.00","2024-01-16 20:24:02","141.28","2024-01-16 20:24:13","100"
"112627","100483877","認識立方公尺，知道1立方公尺＝1000000立方公分。","數學","video:5-n-19-S01","141.28","0.00","2024-01-16 20:24:17","141.28","2024-01-16 20:24:30","100"
"112627","100483924","認識立方公尺，知道1立方公尺＝1000000立方公分。","數學","video:5-n-19-S01","141.28","0.00","2024-01-16 20:24:33","141.28","2024-01-16 20:24:46","100"
"112627","100484236","[同5-s-07-S01]能理解長方體體積計算公式。","數學","video:5-n-20-S01","200.133","0.00","2024-01-16 20:26:01","200.12","2024-01-16 20:26:27","100"
"112627","100484339","[同5-s-07-S01]能理解長方體體積計算公式。","數學","video:5-n-20-S01","200.133","0.00","2024-01-16 20:26:29","200.12","2024-01-16 20:26:41","100"
"112627","100484405","[同5-s-07-S01]能理解長方體體積計算公式。","數學","video:5-n-20-S01","200.133","0.00","2024-01-16 20:26:42","200.12","2024-01-16 20:26:53","100"
"46696","100486605","燃燒需要空氣","自然108","INd-Ⅲ-1-01","341.952","0.00","2024-01-16 20:37:27","147.04","2024-01-16 20:44:46","43"
"243283","100488029","認識立方公尺，知道1立方公尺＝1000000立方公分。","數學","video:5-n-19-S01","141.28","0.00","2024-01-16 20:44:31","141.28","2024-01-16 20:47:29","100"
"286321","100495908","四季星空會有所不同","自然108","INc-Ⅲ-14-03","598.932","0.00","2024-01-16 21:27:17","598.73","2024-01-16 21:37:51","100"
"286321","100496164","透過星星確認方位","自然108","INc-Ⅲ-14-04","518.464","0.00","2024-01-16 21:28:24","518.46","2024-01-16 21:37:10","100"
"286321","100496505","燃燒需要空氣","自然108","INd-Ⅲ-1-01","341.952","0.00","2024-01-16 21:30:00","341.95","2024-01-16 21:36:42","100"
"286321","100498000","氧氣與燃燒的關係","自然108","INd-Ⅲ-1-02","284.999","0.00","2024-01-16 21:38:35","284.99","2024-01-16 21:45:23","100"
"108139","100710910","四季星空會有所不同","自然108","INc-Ⅲ-14-03","598.932","113.88","2024-01-18 07:40:21","598.73","2024-01-18 08:01:15","100"
"108139","100714000","透過星星確認方位","自然108","INc-Ⅲ-14-04","518.464","0.00","2024-01-18 08:01:55","518.44","2024-01-18 08:43:06","100"
"108139","100729366","燃燒需要空氣","自然108","INd-Ⅲ-1-01","341.952","0.00","2024-01-18 08:43:57","341.94","2024-01-18 08:54:19","100"
"203770","100828419","[同5-s-07-S01]能理解長方體體積計算公式。","數學","video:5-n-20-S01","200.133","0.00","2024-01-18 12:39:24","200.13","2024-01-18 12:50:46","100"
"106735","100829158","四季星空會有所不同","自然108","INc-Ⅲ-14-03","598.932","85.34","2024-01-18 12:43:08","598.73","2024-01-18 12:52:44","100"
"23250","100831791","透過星星確認方位","自然108","INc-Ⅲ-14-04","518.464","0.00","2024-01-18 12:55:24","481.14","2024-01-18 13:05:09","93"
"23250","100831890","四季星空會有所不同","自然108","INc-Ⅲ-14-03","598.932","132.77","2024-01-18 12:55:51","598.73","2024-01-18 13:05:26","100"
"62947","100832903","氧氣與燃燒的關係","自然108","INd-Ⅲ-1-02","284.999","172.87","2024-01-18 13:01:14","247.45","2024-01-18 13:02:33","87"
"23250","100833988","透過星星確認方位","自然108","INc-Ⅲ-14-04","518.464","481.14","2024-01-18 13:06:33","518.44","2024-01-18 13:07:14","100"
"23250","100834183","燃燒需要空氣","自然108","INd-Ⅲ-1-01","341.952","0.00","2024-01-18 13:07:38","341.94","2024-01-18 13:14:50","100"
"23250","100834189","氧氣與燃燒的關係","自然108","INd-Ⅲ-1-02","284.999","0.00","2024-01-18 13:07:40","284.99","2024-01-18 13:13:08","100"
"13328","100894976","四季星空會有所不同","自然108","INc-Ⅲ-14-03","598.932","215.92","2024-01-18 15:38:11","265.53","2024-01-18 15:39:05","44"
"112627","100913327","[同5-s-07-S02]能理解正方體體積計算公式。","數學","video:5-n-20-S02","261.666","172.02","2024-01-18 17:46:48","176.69","2024-01-18 17:47:09","68"
"13328","100960662","透過星星確認方位","自然108","INc-Ⅲ-14-04","518.464","0.00","2024-01-19 07:24:32","518.44","2024-01-19 07:34:33","100"
"221236","100961291","透過星星確認方位","自然108","INc-Ⅲ-14-04","518.464","0.00","2024-01-19 07:34:44","518.44","2024-01-19 07:44:13","100"
"13328","100961512","燃燒需要空氣","自然108","INd-Ⅲ-1-01","341.952","0.00","2024-01-19 07:36:54","341.94","2024-01-19 07:43:01","100"
"20034","100961932","氧氣與燃燒的關係","自然108","INd-Ⅲ-1-02","284.999","0.00","2024-01-19 07:42:20","73.29","2024-01-19 09:26:19","26"
"221236","100962813","透過星星確認方位","自然108","INc-Ⅲ-14-04","518.464","0.00","2024-01-19 07:50:21","0.00","2024-01-19 07:50:29","0"
"221236","100962836","燃燒需要空氣","自然108","INd-Ⅲ-1-01","341.952","0.00","2024-01-19 07:50:38","252.52","2024-01-19 07:59:58","74"
"250399","100963026","四季星空會有所不同","自然108","INc-Ⅲ-14-03","598.932","183.75","2024-01-19 07:52:44","598.73","2024-01-19 07:59:56","100"
"13328","100963326","氧氣與燃燒的關係","自然108","INd-Ⅲ-1-02","284.999","0.00","2024-01-19 07:55:34","284.99","2024-01-19 08:01:59","100"
"221236","100989421","氧氣與燃燒的關係","自然108","INd-Ⅲ-1-02","284.999","0.00","2024-01-19 09:29:14","284.99","2024-01-19 10:16:33","100"
